date,EQ_VALUE,EQ_MOM,EQ_LOWVOL,RATES_CARRY,RATES_TREND,FX_CARRY,FX_VALUE,COM_CARRY,COM_TREND,MULTI_TREND
2021-08-31,0.0785570062377,0.104373916622,0,0.094420932587,0.110484535304,0.16927349615,0.130255402484,0.124745303492,0.0967041478431,0.0911852592805
2021-09-30,0.0906030760363,0.105862974963,0.0981354587694,0.0953298272713,0.116419622702,0.104085696091,0.114295647756,0.0706337208763,0.0639200430908,0.140713932444
2021-10-29,0.0681007115058,0.0998941654176,0.124410474051,0,0.09562114752,0.0795025720474,0.108378010331,0.120234294901,0.141992648051,0.161865976175
2021-11-30,0.153985221885,0.077721270853,0.0574818605725,0.121994185854,0.0824829347732,0.101135536847,0.109721347915,0.103254147815,0.0666005709124,0.125622922571
2021-12-31,0.16544423727,0.0945618125035,0.173786871732,0.0475409009403,0,0.156850664457,0.0750358993468,0.103746286789,0.0951648305456,0.0878684964166
2022-01-31,0.108834327177,0.0837241140309,0.103107582076,0.137677014635,0.109841163513,0.0609079693916,0.161548166542,0.0979506846886,0.0786304659422,0.0577785120033
2022-02-28,0.116977770406,0.0924020344055,0.0734958444622,0.0814323819479,0.069823819219,0,0.103101264551,0.11079114218,0.129011201536,0.222964541294
2022-03-31,0.115383986826,0.084976317956,0.0881629779833,0.105522839199,0.0715621560846,0.121082470996,0.090365007711,0.127069221575,0.102587696814,0.0932873248544
2022-04-29,0.1473285397,0.0670667254386,0.118122167404,0.0646244673406,0.165379315037,0.111313528415,0,0.137143794969,0.0908722887843,0.0981491729123
2022-05-31,0.0621056729508,0.0753406000914,0.107220232504,0.0834085530175,0.0686448751289,0.125929720214,0.120804762607,0.165032304902,0.0710087418987,0.120504536686
2022-06-30,0.11895209665,0.106754005041,0.159081150079,0.111177122819,0.0814367915535,0.0905950134278,0.0621572203988,0,0.158301315692,0.111545284339
2022-07-29,0.102892310062,0.123525773458,0.11765445727,0.136668187778,0.0966724698111,0.110313605639,0.0951794602325,0.0664947487805,0.070613279157,0.0799857078125
2022-08-31,0.0799941172553,0.123775875571,0.153031188924,0.100639715049,0.0687985719931,0.0943124213918,0.109380899978,0.149772582254,0,0.120294627584
2022-09-30,0.101913127951,0.117584189614,0.137295860124,0.0755720403389,0.0881072067179,0.0755296983296,0.100358497521,0.0514801639062,0.14863015816,0.103529057337
2022-10-31,0.118422660917,0.0854967532996,0.09463880724,0.0719804719542,0.0841132481648,0.141004708106,0.0653676618892,0.189777041929,0.1491986465,0
2022-11-30,0.0802689007948,0.127107230172,0.123471984322,0.0878297182536,0.120218135746,0.0958021687988,0.0587749184029,0.0715583127216,0.143844714764,0.091123916023
2022-12-30,0,0.12707811325,0.0623541823154,0.122974820363,0.129495471785,0.147787852562,0.0884597012063,0.102426823604,0.128598171154,0.0908248637604
2023-01-31,0.0972144052203,0.0937041540946,0.0449773756195,0.118113059648,0.0675637391374,0.0914758303612,0.151029504353,0.0697162978741,0.103296196518,0.162909437174
2023-02-28,0.130650558521,0,0.0765668529841,0.167820455094,0.0619766528536,0.127965003682,0.109442295076,0.0995893126889,0.0944380754519,0.131550793648
2023-03-31,0.0663776449185,0.0728496688578,0.0973723134744,0.114063305778,0.080382658687,0.129036474309,0.0877385900147,0.0852419949462,0.173807001842,0.0931303471732
2023-04-28,0.171318264945,0.201325466268,0,0.078782610029,0.0595046899495,0.121748843249,0.122306626767,0.0840011573142,0.0483096658551,0.112702675623
2023-05-31,0.0620738777639,0.0950437072643,0.125681707205,0.105383404037,0.137724791897,0.0934107039259,0.0810792717825,0.0764365676112,0.124653526985,0.0985124415284
2023-06-30,0.0841933638127,0.118886789165,0.0619521366545,0,0.115425067102,0.120140106762,0.165036907223,0.0968782597136,0.11594081896,0.121546550608
2023-07-31,0.0992090311566,0.0690569801749,0.128724311161,0.0489927944112,0.0703696060988,0.0914197854961,0.0702993543508,0.102966205229,0.14238239047,0.176579541451
2023-08-31,0.10660805409,0.12065141927,0.109849896035,0.104842055898,0,0.1772189501,0.05593145272,0.141140044902,0.0829462923052,0.100811834681
2023-09-29,0.0646826752111,0.0630944792654,0.129182467332,0.0771273911239,0.0949857212223,0.109460348151,0.146428003442,0.0637605001884,0.149498733809,0.101779680254
2023-10-31,0.121611286557,0.103871617777,0.0991397974069,0.0675768904813,0.164702308789,0,0.095328891725,0.156562307495,0.110269007326,0.0809378924418
2023-11-30,0.125696305603,0.0854854540563,0.0816013958259,0.0655163747933,0.0837192213423,0.0886065534755,0.113251553195,0.0774030552217,0.142939320598,0.135780765889
2023-12-29,0.13052389828,0.0623368881331,0.0996663079226,0.118377022616,0.11505510214,0.126131327021,0,0.116563300797,0.117309195069,0.114036958022
2024-01-31,0.119480678936,0.0986641998197,0.0804719423442,0.0688975794532,0.0638886816595,0.0707215291546,0.129657264655,0.146121186827,0.117751391292,0.104345545858
2024-02-29,0.0726863603819,0.119681168706,0.101253802011,0.101246536264,0.128491847373,0.150277099704,0.124667220386,0,0.132254467904,0.0694414972702
2024-03-29,0.14980003151,0.0908843828361,0.138213700025,0.0626236436671,0.0600858255174,0.0715840358247,0.0667199994745,0.121890969978,0.131126450717,0.10707096045
2024-04-30,0.131921197586,0.0695437853757,0.0970734475685,0.101194033495,0.0744990538548,0.117801581927,0.141928647449,0.155106538819,0,0.110931713925
2024-05-31,0.0857387319112,0.0936869716951,0.0969289720817,0.0718652730484,0.0871207393829,0.0826022948838,0.157155147597,0.132032687757,0.11736908102,0.0755001006224
2024-06-28,0.126199337103,0.0809066340692,0.12662816068,0.0942099090365,0.140996266908,0.065807082823,0.124777477606,0.144742391515,0.0957327402591,0
2024-07-31,0.0977284749575,0.11385978513,0.0824329742123,0.0787758093636,0.160104062194,0.0885897516938,0.0960324638975,0.0855386001448,0.116566002246,0.0803720761612
2024-08-30,0,0.133052684086,0.12772111061,0.0896450765174,0.100211487054,0.0758965556085,0.10017107011,0.17247944723,0.125101915932,0.0757206528516
2024-09-30,0.0632348165501,0.0783671411019,0.0701695229613,0.0982424256419,0.155904511831,0.140240577591,0.0985872965383,0.0843418860849,0.0927153812575,0.118196440442
2024-10-31,0.126009149063,0,0.151055727201,0.0872514741578,0.123437012526,0.104383401212,0.112758961506,0.088363292474,0.121190284135,0.085550697726
2024-11-29,0.0956085110486,0.103615648784,0.0870509159729,0.162097032075,0.0955275344376,0.101571242648,0.112206092948,0.0735110410166,0.0651536275906,0.103658353479
2024-12-31,0.0637963352791,0.114673273726,0,0.11465983153,0.12906286426,0.0967572064502,0.15283427484,0.111367897378,0.149056511193,0.0677918053441
2025-01-31,0.109852811857,0.0843287900741,0.0958906113625,0.104377830105,0.0516171451191,0.0595330746916,0.139536325642,0.104082539677,0.119908924631,0.130871946841
2025-02-28,0.0929375550423,0.144571083744,0.0945539626519,0,0.150709683995,0.120261835769,0.073746494248,0.0964812959856,0.108411673589,0.118326414975
2025-03-31,0.134418582892,0.1144067201,0.0942966087934,0.0885303492224,0.0899016580338,0.0834702893234,0.0823233638559,0.12840472724,0.10028874009,0.0839589604497
2025-04-30,0.108658683287,0.0960935700185,0.0646890895942,0.128921042972,0,0.139131034474,0.136621040724,0.0783232897091,0.156337869143,0.0912243800771
2025-05-30,0.0611717950477,0.0448194281741,0.0955369138319,0.129018526417,0.123499413669,0.0898703481934,0.117009385798,0.157184007493,0.0800938344471,0.101796346928
2025-06-30,0.160885671905,0.0765454905338,0.0784934677221,0.168618918137,0.146261860778,0,0.0819833276946,0.0791570914451,0.117343647277,0.0907105245086
2025-07-31,0.0826771421059,0.071807514692,0.101904616247,0.069332367964,0.119222748937,0.140022139381,0.107669043912,0.132322350689,0.0960973959023,0.0789446801704
2025-08-29,0.110233071733,0.0760068362846,0.102539604434,0.11579179886,0.123001455208,0.163186229341,0,0.130020405913,0.089740644442,0.0894799537852
2025-09-30,0.0846287686504,0.0805351278239,0.107439834744,0.0748102271641,0.149009253495,0.127665927675,0.135448831183,0.0835109787451,0.0748019702181,0.0821490803018
2025-10-31,0.109780545154,0.106411415577,0.15368551575,0.162118148899,0.111474970252,0.0707701954119,0.0981598880838,0,0.0719039248935,0.115695395979
2025-11-28,0.0823747318989,0.171952593872,0.111979525308,0.0826096842113,0.0886788710639,0.0567573659525,0.108704434816,0.109658684489,0.0675831490179,0.119700959371
2025-12-31,0.160875395521,0.0757151027924,0.125564579354,0.126485476273,0.111256718846,0.113387695672,0.0926321032634,0.059269909002,0,0.134813019275
